0.0  	  0.0
0.05  	  0.0
0.1  	  0.0
0.15  	  0.0
0.2  	  0.0
0.25  	  0.0
0.3  	  0.0
0.35  	  0.0
0.4  	  9.0e-6
0.45  	  0.000552
0.5  	  0.0143425
0.55  	  0.1514165
0.6  	  0.5827495
0.65  	  0.9283845
0.7  	  0.9966005
0.75  	  0.9999505
0.8  	  1.0
0.85  	  1.0
0.9  	  1.0
0.95  	  1.0
1.0  	  1.0
