0.0  	  0.0
0.01000213623046875  	  0.0
0.0200042724609375  	  0.0
0.03000640869140625  	  0.0
0.040008544921875  	  0.0
0.05001068115234375  	  0.0
0.0600128173828125  	  0.0
0.07001495361328125  	  0.0
0.08001708984375  	  0.0
0.09001922607421875  	  0.0
0.1000213623046875  	  0.0
0.11002349853515625  	  0.0
0.120025634765625  	  0.0
0.13002777099609375  	  0.0
0.1400299072265625  	  0.0
0.15003204345703125  	  0.0
0.1600341796875  	  0.0
0.17003631591796875  	  0.0
0.1800384521484375  	  0.0
0.19004058837890625  	  0.0
0.200042724609375  	  0.0
0.21004486083984375  	  0.0
0.2200469970703125  	  0.0
0.23004913330078125  	  0.0
0.24005126953125  	  0.0
0.25005340576171875  	  0.0
0.2600555419921875  	  0.0
0.27005767822265625  	  0.0
0.280059814453125  	  0.0
0.29006195068359375  	  0.0
0.3000640869140625  	  0.0
0.31006622314453125  	  0.0
0.320068359375  	  0.0
0.33007049560546875  	  0.0
0.3400726318359375  	  0.0
0.35007476806640625  	  0.0
0.360076904296875  	  0.0
0.37007904052734375  	  0.0
0.3800811767578125  	  0.0
0.39008331298828125  	  0.0
0.40008544921875  	  0.0
0.41008758544921875  	  0.0
0.4200897216796875  	  0.0
0.43009185791015625  	  0.0
0.440093994140625  	  0.0
0.45009613037109375  	  0.0
0.4600982666015625  	  0.0
0.47010040283203125  	  0.0
0.4801025390625  	  0.0
0.49010467529296875  	  0.0
0.5001068115234375  	  0.0
0.5101089477539062  	  1.0e-5
0.520111083984375  	  1.0e-5
0.5301132202148438  	  0.00028
0.5401153564453125  	  0.00125
0.5501174926757812  	  0.00668
0.56011962890625  	  0.02831
0.5701217651367188  	  0.09011
0.5801239013671875  	  0.22468
0.5901260375976562  	  0.4379
0.600128173828125  	  0.67403
0.6101303100585938  	  0.85684
0.6201324462890625  	  0.95063
0.6301345825195312  	  0.98735
0.64013671875  	  0.99724
0.6501388549804688  	  0.99957
0.6601409912109375  	  0.99993
0.6701431274414062  	  1.0
0.680145263671875  	  1.0
0.6901473999023438  	  1.0
0.7001495361328125  	  1.0
0.7101516723632812  	  1.0
0.72015380859375  	  1.0
0.7301559448242188  	  1.0
0.7401580810546875  	  1.0
0.7501602172851562  	  1.0
0.760162353515625  	  1.0
0.7701644897460938  	  1.0
0.7801666259765625  	  1.0
0.7901687622070312  	  1.0
0.8001708984375  	  1.0
0.8101730346679688  	  1.0
0.8201751708984375  	  1.0
0.8301773071289062  	  1.0
0.840179443359375  	  1.0
0.8501815795898438  	  1.0
0.8601837158203125  	  1.0
0.8701858520507812  	  1.0
0.88018798828125  	  1.0
0.8901901245117188  	  1.0
0.9001922607421875  	  1.0
0.9101943969726562  	  1.0
0.920196533203125  	  1.0
0.9301986694335938  	  1.0
0.9402008056640625  	  1.0
0.9502029418945312  	  1.0
0.960205078125  	  1.0
0.9702072143554688  	  1.0
0.9802093505859375  	  1.0
0.9902114868164062  	  1.0
