-1.0 	 2.6 	 -9384.7184
-1.0 	 2.8 	 -9138.84836
-1.0 	 3.0 	 -8844.29054
-1.0 	 3.2 	 -8503.0796
-1.0 	 3.4 	 -8112.9832
-1.0 	 3.6 	 -7676.19106
-1.0 	 3.8 	 -7264.17902
-1.0 	 4.0 	 -6794.94458
-1.0 	 4.2 	 -6331.777
-1.0 	 4.4 	 -5969.25742
-1.0 	 4.6 	 -5527.89948
-1.0 	 4.8 	 -5164.50522
-1.0 	 5.0 	 -4821.09068
-1.0 	 5.2 	 -4528.37756
-1.0 	 5.4 	 -4240.40306
-1.0 	 5.6 	 -3990.49266
-1.0 	 5.8 	 -3735.7334
-1.0 	 6.0 	 -3520.339
-0.8 	 1.0 	 -9998.38546
-0.8 	 1.2 	 -9993.14068
-0.8 	 1.4 	 -9977.35244
-0.8 	 1.6 	 -9942.8121
-0.8 	 1.8 	 -9888.94448
-0.8 	 2.0 	 -9790.8587
-0.8 	 2.2 	 -9652.75412
-0.8 	 2.4 	 -9465.76908
-0.8 	 2.6 	 -9213.74078
-0.8 	 2.8 	 -8897.90456
-0.8 	 3.0 	 -8520.97196
-0.8 	 3.2 	 -8099.7785
-0.8 	 3.4 	 -7623.36404
-0.8 	 3.6 	 -7127.88786
-0.8 	 3.8 	 -6607.57798
-0.8 	 4.0 	 -6092.25358
-0.8 	 4.2 	 -5595.29162
-0.8 	 4.4 	 -5175.1277
-0.8 	 4.6 	 -4768.2331
-0.8 	 4.8 	 -4429.24528
-0.8 	 5.0 	 -4089.83944
-0.8 	 5.2 	 -3759.1653
-0.8 	 5.4 	 -3526.61014
-0.8 	 5.6 	 -3270.09444
-0.8 	 5.8 	 -3053.94756
-0.8 	 6.0 	 -2904.36308
-0.6 	 1.0 	 -9997.85792
-0.6 	 1.2 	 -9990.1724
-0.6 	 1.4 	 -9967.62016
-0.6 	 1.6 	 -9926.53122
-0.6 	 1.8 	 -9848.0188
-0.6 	 2.0 	 -9724.48492
-0.6 	 2.2 	 -9552.46614
-0.6 	 2.4 	 -9303.55096
-0.6 	 2.6 	 -8978.67538
-0.6 	 2.8 	 -8564.7915
-0.6 	 3.0 	 -8039.9876
-0.6 	 3.2 	 -7479.28626
-0.6 	 3.4 	 -6895.87612
-0.6 	 3.6 	 -6278.41532
-0.6 	 3.8 	 -5669.02372
-0.6 	 4.0 	 -5095.39544
-0.6 	 4.2 	 -4620.63976
-0.6 	 4.4 	 -4189.13184
-0.6 	 4.6 	 -3829.01086
-0.6 	 4.8 	 -3460.82486
-0.6 	 5.0 	 -3197.63676
-0.6 	 5.2 	 -2942.57054
-0.6 	 5.4 	 -2721.80992
-0.6 	 5.6 	 -2514.9265
-0.6 	 5.8 	 -2411.02398
-0.6 	 6.0 	 -2232.44968
-0.4 	 1.0 	 -9996.5719
-0.4 	 1.2 	 -9985.91134
-0.4 	 1.4 	 -9957.93252
-0.4 	 1.6 	 -9902.06124
-0.4 	 1.8 	 -9795.2334
-0.4 	 2.0 	 -9634.67788
-0.4 	 2.2 	 -9378.12454
-0.4 	 2.4 	 -9049.46932
-0.4 	 2.6 	 -8559.88022
-0.4 	 2.8 	 -7989.2784
-0.4 	 3.0 	 -7253.39972
-0.4 	 3.2 	 -6446.1948
-0.4 	 3.4 	 -5704.34878
-0.4 	 3.6 	 -4929.87438
-0.4 	 3.8 	 -4303.15632
-0.4 	 4.0 	 -3827.3677
-0.4 	 4.2 	 -3386.84554
-0.4 	 4.4 	 -2961.16372
-0.4 	 4.6 	 -2676.26374
-0.4 	 4.8 	 -2447.64366
-0.4 	 5.0 	 -2219.25392
-0.4 	 5.2 	 -2077.34132
-0.4 	 5.4 	 -1884.99948
-0.4 	 5.6 	 -1733.38004
-0.4 	 5.8 	 -1608.55646
-0.4 	 6.0 	 -1494.29438
-0.2 	 1.0 	 -9975.65598
-0.2 	 1.2 	 -9979.68298
-0.2 	 1.4 	 -9940.77248
-0.2 	 1.6 	 -9857.11804
-0.2 	 1.8 	 -9716.88068
-0.2 	 2.0 	 -9470.86712
-0.2 	 2.2 	 -9107.35516
-0.2 	 2.4 	 -8516.7479
-0.2 	 2.6 	 -7643.15024
-0.2 	 2.8 	 -6596.10522
-0.2 	 3.0 	 -5493.33572
-0.2 	 3.2 	 -4376.44336
-0.2 	 3.4 	 -3560.63766
-0.2 	 3.6 	 -2914.92506
-0.2 	 3.8 	 -2482.27408
-0.2 	 4.0 	 -2019.15062
-0.2 	 4.2 	 -1795.8478
-0.2 	 4.4 	 -1603.52958
-0.2 	 4.6 	 -1405.25136
-0.2 	 4.8 	 -1259.03112
-0.2 	 5.0 	 -1167.1186
-0.2 	 5.2 	 -1042.02414
-0.2 	 5.4 	 -952.05412
-0.2 	 5.6 	 -852.70554
-0.2 	 5.8 	 -784.33696
-0.2 	 6.0 	 -765.28262
0.0 	 1.0 	 -3522.82462
0.0 	 1.2 	 -4348.34668
0.0 	 1.4 	 -5934.96858
0.0 	 1.6 	 -7622.83008
0.0 	 1.8 	 -8453.20366
0.0 	 2.0 	 -8568.1299
0.0 	 2.2 	 -8106.4874
0.0 	 2.4 	 -4731.42198
0.0 	 2.6 	 -854.46004
0.0 	 2.8 	 51.011
0.0 	 3.0 	 160.57382
0.0 	 3.2 	 4.46012
0.0 	 3.4 	 1.09732
0.0 	 3.6 	 13.49366
0.0 	 3.8 	 -16.3786
0.0 	 4.0 	 44.32982
0.0 	 4.2 	 14.43928
0.0 	 4.4 	 28.69856
0.0 	 4.6 	 33.3266
0.0 	 4.8 	 -19.00128
0.0 	 5.0 	 27.75786
0.0 	 5.2 	 22.647
0.0 	 5.4 	 14.58348
0.0 	 5.6 	 30.74754
0.0 	 5.8 	 34.3548
0.0 	 6.0 	 17.02366
0.2 	 1.0 	 9937.41122
0.2 	 1.2 	 9979.51206
0.2 	 1.4 	 9940.026
0.2 	 1.6 	 9859.64354
0.2 	 1.8 	 9717.29684
0.2 	 2.0 	 9476.99502
0.2 	 2.2 	 9094.2627
0.2 	 2.4 	 8506.32908
0.2 	 2.6 	 7696.66614
0.2 	 2.8 	 6601.56904
0.2 	 3.0 	 5407.04422
0.2 	 3.2 	 4405.35626
0.2 	 3.4 	 3526.77302
0.2 	 3.6 	 2936.5856
0.2 	 3.8 	 2478.06282
0.2 	 4.0 	 2047.94626
0.2 	 4.2 	 1837.64154
0.2 	 4.4 	 1564.7513
0.2 	 4.6 	 1391.0327
0.2 	 4.8 	 1240.16242
0.2 	 5.0 	 1127.3843
0.2 	 5.2 	 1052.4705
0.2 	 5.4 	 953.88196
0.2 	 5.6 	 818.18788
0.2 	 5.8 	 847.5546
0.2 	 6.0 	 776.9275
0.4 	 1.0 	 9989.30492
0.4 	 1.2 	 9985.29846
0.4 	 1.4 	 9959.48686
0.4 	 1.6 	 9899.18232
0.4 	 1.8 	 9793.73088
0.4 	 2.0 	 9634.87528
0.4 	 2.2 	 9386.7219
0.4 	 2.4 	 9032.04168
0.4 	 2.6 	 8565.86382
0.4 	 2.8 	 7978.54114
0.4 	 3.0 	 7221.61196
0.4 	 3.2 	 6419.11652
0.4 	 3.4 	 5691.01922
0.4 	 3.6 	 4943.52172
0.4 	 3.8 	 4323.71498
0.4 	 4.0 	 3765.01742
0.4 	 4.2 	 3397.09306
0.4 	 4.4 	 2998.3921
0.4 	 4.6 	 2687.164
0.4 	 4.8 	 2397.2154
0.4 	 5.0 	 2195.50566
0.4 	 5.2 	 2048.09234
0.4 	 5.4 	 1861.41652
0.4 	 5.6 	 1756.05976
0.4 	 5.8 	 1613.36082
0.4 	 6.0 	 1522.82972
0.6 	 1.0 	 9997.97054
0.6 	 1.2 	 9989.92172
0.6 	 1.4 	 9969.16008
0.6 	 1.6 	 9924.42044
0.6 	 1.8 	 9848.92262
0.6 	 2.0 	 9726.8615
0.6 	 2.2 	 9547.70642
0.6 	 2.4 	 9313.52078
0.6 	 2.6 	 8971.53956
0.6 	 2.8 	 8550.36552
0.6 	 3.0 	 8061.02614
0.6 	 3.2 	 7515.47044
0.6 	 3.4 	 6864.70626
0.6 	 3.6 	 6259.1177
0.6 	 3.8 	 5637.23508
0.6 	 4.0 	 5112.10056
0.6 	 4.2 	 4630.13768
0.6 	 4.4 	 4200.89458
0.6 	 4.6 	 3844.44596
0.6 	 4.8 	 3472.9295
0.6 	 5.0 	 3204.97118
0.6 	 5.2 	 3004.55684
0.6 	 5.4 	 2721.16896
0.6 	 5.6 	 2572.01324
0.6 	 5.8 	 2347.11118
0.6 	 6.0 	 2206.21356
0.8 	 1.0 	 9998.62896
0.8 	 1.2 	 9992.84484
0.8 	 1.4 	 9977.77388
0.8 	 1.6 	 9945.20884
0.8 	 1.8 	 9886.18266
0.8 	 2.0 	 9786.8301
0.8 	 2.2 	 9649.87824
0.8 	 2.4 	 9468.74106
0.8 	 2.6 	 9229.3124
0.8 	 2.8 	 8909.36358
0.8 	 3.0 	 8545.34934
0.8 	 3.2 	 8097.12876
0.8 	 3.4 	 7644.72102
0.8 	 3.6 	 7096.32252
0.8 	 3.8 	 6580.70344
0.8 	 4.0 	 6093.45838
0.8 	 4.2 	 5630.85054
0.8 	 4.4 	 5222.58158
0.8 	 4.6 	 4697.7875
0.8 	 4.8 	 4395.11752
0.8 	 5.0 	 4084.80222
0.8 	 5.2 	 3793.65188
0.8 	 5.4 	 3500.67772
0.8 	 5.6 	 3334.58978
0.8 	 5.8 	 3067.4655
0.8 	 6.0 	 2887.77788
1.0 	 1.0 	 9999.06722
1.0 	 1.2 	 9995.12578
1.0 	 1.4 	 9983.6224
1.0 	 1.6 	 9957.9309
1.0 	 1.8 	 9912.944
1.0 	 2.0 	 9839.74248
1.0 	 2.2 	 9728.6384
1.0 	 2.4 	 9577.71922
1.0 	 2.6 	 9385.03026
1.0 	 2.8 	 9147.30886
1.0 	 3.0 	 8838.23514
1.0 	 3.2 	 8516.48512
1.0 	 3.4 	 8121.266
1.0 	 3.6 	 7695.13456
1.0 	 3.8 	 7259.89356
1.0 	 4.0 	 6835.47972
1.0 	 4.2 	 6349.21188
1.0 	 4.4 	 5925.23354
1.0 	 4.6 	 5568.31026
1.0 	 4.8 	 5178.76256
1.0 	 5.0 	 4847.0988
1.0 	 5.2 	 4549.65648
1.0 	 5.4 	 4246.3756
1.0 	 5.6 	 3953.5148
1.0 	 5.8 	 3714.13274
1.0 	 6.0 	 3546.93972
1.2 	 1.0 	 9999.45054
1.2 	 1.2 	 9996.75026
1.2 	 1.4 	 9987.1456
1.2 	 1.6 	 9967.66942
1.2 	 1.8 	 9929.902
1.2 	 2.0 	 9873.79726
1.2 	 2.2 	 9785.31728
1.2 	 2.4 	 9665.55974
1.2 	 2.6 	 9498.85722
1.2 	 2.8 	 9299.44554
1.2 	 3.0 	 9068.44852
1.2 	 3.2 	 8769.5542
1.2 	 3.4 	 8465.8001
1.2 	 3.6 	 8109.57046
1.2 	 3.8 	 7745.73866
1.2 	 4.0 	 7325.63826
1.2 	 4.2 	 6965.35008
1.2 	 4.4 	 6557.7219
1.2 	 4.6 	 6179.95062
1.2 	 4.8 	 5830.56968
1.2 	 5.0 	 5475.45796
1.2 	 5.2 	 5148.9962
1.2 	 5.4 	 4871.1357
1.2 	 5.6 	 4588.8974
1.2 	 5.8 	 4315.7665
1.2 	 6.0 	 4117.4904
1.4 	 1.0 	 9999.4068
1.4 	 1.2 	 9997.3435
1.4 	 1.4 	 9990.44146
1.4 	 1.6 	 9974.88192
1.4 	 1.8 	 9947.79622
1.4 	 2.0 	 9896.95032
1.4 	 2.2 	 9824.61984
1.4 	 2.4 	 9730.12178
1.4 	 2.6 	 9600.4192
1.4 	 2.8 	 9431.90276
1.4 	 3.0 	 9237.72214
1.4 	 3.2 	 9005.36612
1.4 	 3.4 	 8733.46278
1.4 	 3.6 	 8428.44016
1.4 	 3.8 	 8110.06154
1.4 	 4.0 	 7768.0646
1.4 	 4.2 	 7418.3559
1.4 	 4.4 	 7071.28878
1.4 	 4.6 	 6698.79256
1.4 	 4.8 	 6360.71922
1.4 	 5.0 	 6032.3129
1.4 	 5.2 	 5716.15178
1.4 	 5.4 	 5437.24096
1.4 	 5.6 	 5133.16294
1.4 	 5.8 	 4872.80316
1.4 	 6.0 	 4657.68886
1.6 	 1.0 	 9999.74734
1.6 	 1.2 	 9998.09812
1.6 	 1.4 	 9993.03216
1.6 	 1.6 	 9980.72912
1.6 	 1.8 	 9957.30652
1.6 	 2.0 	 9916.60494
1.6 	 2.2 	 9861.50482
1.6 	 2.4 	 9777.24202
1.6 	 2.6 	 9670.11666
1.6 	 2.8 	 9527.65198
1.6 	 3.0 	 9363.27622
1.6 	 3.2 	 9158.10306
1.6 	 3.4 	 8942.87326
1.6 	 3.6 	 8684.60266
1.6 	 3.8 	 8410.8286
1.6 	 4.0 	 8115.72276
1.6 	 4.2 	 7796.84242
1.6 	 4.4 	 7484.59338
1.6 	 4.6 	 7134.24028
1.6 	 4.8 	 6850.09748
1.6 	 5.0 	 6521.60968
1.6 	 5.2 	 6164.8795
1.6 	 5.4 	 5922.334
1.6 	 5.6 	 5619.70026
1.6 	 5.8 	 5382.62334
1.6 	 6.0 	 5104.35766
1.8 	 1.0 	 9999.83532
1.8 	 1.2 	 9998.78554
1.8 	 1.4 	 9994.8638
1.8 	 1.6 	 9985.30066
1.8 	 1.8 	 9966.6822
1.8 	 2.0 	 9932.80564
1.8 	 2.2 	 9889.20044
1.8 	 2.4 	 9815.24276
1.8 	 2.6 	 9724.87032
1.8 	 2.8 	 9613.48344
1.8 	 3.0 	 9467.46064
1.8 	 3.2 	 9284.37832
1.8 	 3.4 	 9106.27738
1.8 	 3.6 	 8879.5912
1.8 	 3.8 	 8647.23414
1.8 	 4.0 	 8382.84812
1.8 	 4.2 	 8095.69112
1.8 	 4.4 	 7801.69508
1.8 	 4.6 	 7506.49796
1.8 	 4.8 	 7198.09146
1.8 	 5.0 	 6901.49788
1.8 	 5.2 	 6629.5276
1.8 	 5.4 	 6358.54982
1.8 	 5.6 	 6063.39764
1.8 	 5.8 	 5837.8247
1.8 	 6.0 	 5584.31568
2.0 	 1.0 	 9999.8741
2.0 	 1.2 	 9999.3617
2.0 	 1.4 	 9996.04028
2.0 	 1.6 	 9988.85322
2.0 	 1.8 	 9974.56434
2.0 	 2.0 	 9947.04878
2.0 	 2.2 	 9905.02922
2.0 	 2.4 	 9848.71058
2.0 	 2.6 	 9773.53804
2.0 	 2.8 	 9668.54208
2.0 	 3.0 	 9549.15548
2.0 	 3.2 	 9396.11862
2.0 	 3.4 	 9229.50512
2.0 	 3.6 	 9039.43244
2.0 	 3.8 	 8833.2056
2.0 	 4.0 	 8603.48668
2.0 	 4.2 	 8343.58842
2.0 	 4.4 	 8086.11186
2.0 	 4.6 	 7825.41086
2.0 	 4.8 	 7547.8397
2.0 	 5.0 	 7273.8382
2.0 	 5.2 	 7008.4521
2.0 	 5.4 	 6721.4657
2.0 	 5.6 	 6446.14066
2.0 	 5.8 	 6236.64086
2.0 	 6.0 	 5959.59146
2.2 	 1.0 	 9999.86312
2.2 	 1.2 	 9999.31364
2.2 	 1.4 	 9997.0398
2.2 	 1.6 	 9990.572
2.2 	 1.8 	 9979.09506
2.2 	 2.0 	 9957.27452
2.2 	 2.2 	 9924.36756
2.2 	 2.4 	 9873.15084
2.2 	 2.6 	 9806.72698
2.2 	 2.8 	 9721.29764
2.2 	 3.0 	 9613.5874
2.2 	 3.2 	 9491.4165
2.2 	 3.4 	 9352.35044
2.2 	 3.6 	 9175.68584
2.2 	 3.8 	 8976.5878
2.2 	 4.0 	 8767.36082
2.2 	 4.2 	 8549.0923
2.2 	 4.4 	 8315.83778
2.2 	 4.6 	 8063.70218
2.2 	 4.8 	 7803.07004
2.2 	 5.0 	 7557.28532
2.2 	 5.2 	 7306.83794
2.2 	 5.4 	 7081.25812
2.2 	 5.6 	 6791.69176
2.2 	 5.8 	 6554.71784
2.2 	 6.0 	 6317.59836
2.4 	 1.0 	 10000.0
2.4 	 1.2 	 9999.53064
2.4 	 1.4 	 9997.79668
2.4 	 1.6 	 9994.11548
2.4 	 1.8 	 9983.63622
2.4 	 2.0 	 9966.12668
2.4 	 2.2 	 9937.60824
2.4 	 2.4 	 9892.34594
2.4 	 2.6 	 9838.36514
2.4 	 2.8 	 9764.27096
2.4 	 3.0 	 9670.46162
2.4 	 3.2 	 9557.58332
2.4 	 3.4 	 9434.21806
2.4 	 3.6 	 9279.2172
2.4 	 3.8 	 9108.5934
2.4 	 4.0 	 8931.65046
2.4 	 4.2 	 8735.02104
2.4 	 4.4 	 8504.65662
2.4 	 4.6 	 8290.83256
2.4 	 4.8 	 8059.59488
2.4 	 5.0 	 7818.4442
2.4 	 5.2 	 7581.15796
2.4 	 5.4 	 7359.92624
2.4 	 5.6 	 7105.43704
2.4 	 5.8 	 6871.27798
2.4 	 6.0 	 6627.062
2.6 	 1.0 	 9999.9818
2.6 	 1.2 	 9999.78028
2.6 	 1.4 	 9998.52338
2.6 	 1.6 	 9995.29572
2.6 	 1.8 	 9986.89686
2.6 	 2.0 	 9971.99638
2.6 	 2.2 	 9949.07224
2.6 	 2.4 	 9913.00582
